,Date,Symbol,Open,High,Low,Close,Volume,sma7,sma25,sma99,bb_bbm,bb_bbh,bb_bbl,psar,MACD,RSI,sma40,OBV,Position
480,2017-01-30,BTCUSD,916.77,923.99,912.01,923.02,1660.4,912.2971428571428,889.6076,807.1622222222223,882.0994999999999,968.9821934377572,795.2168065622426,799.814663010341,8.754199280343983,54.78775230071147,916.8099999999998,134428.98,1
481,2017-01-31,BTCUSD,923.02,970.04,921.99,967.02,1836.05,912.1757142857142,886.9287999999999,809.9148484848484,882.851,970.869050853216,794.832949146784,804.7768764899273,12.670816160559525,61.86569693925362,919.5105,136265.03,1
482,2017-02-01,BTCUSD,967.02,990.0,962.35,989.1,2404.69,923.0842857142856,889.87,813.129898989899,891.7365,975.9877267625778,807.4852732374221,814.5114639005317,17.35636139536598,64.8402891344929,921.25725,138669.72,1
483,2017-02-02,BTCUSD,989.1,1013.92,977.51,1005.97,3122.29,936.6614285714286,893.484,816.5595959595961,900.5404999999998,986.8243356762105,814.2566643237892,3431.89,22.175334312717155,66.96080613955185,924.0645000000001,141792.01,1
484,2017-02-03,BTCUSD,1005.97,1024.0,995.98,1015.09,3865.48,949.1685714285715,897.2031999999999,819.9651515151515,909.5045,1000.3658434800484,818.6431565199516,846.2276921096402,26.425693899670705,68.08154084677147,927.0172499999999,145657.49000000002,1
485,2017-02-04,BTCUSD,1015.09,1041.97,1005.01,1032.98,1479.36,962.6085714285715,901.6876,823.349898989899,919.0264999999999,1012.2075717420621,825.8454282579378,866.4911690564834,30.881722705407356,70.21585664214669,930.2025,147136.85,0
486,2017-02-05,BTCUSD,1032.98,1032.99,998.88,1011.9,957.83,978.5642857142857,906.6872,826.8245454545455,929.2975,1025.1337889254344,833.4612110745657,889.7996053885757,32.33938945969783,64.72390829641165,932.1837499999999,146179.02000000002,0
487,2017-02-06,BTCUSD,1011.9,1028.12,1009.9,1024.99,3594.23,992.1542857142857,915.5908000000001,829.8140404040405,938.1360000000001,1030.1319180398748,846.1400819601254,909.8448606341751,34.15711253545578,66.47731922855434,933.2605,149773.25000000003,1
488,2017-02-07,BTCUSD,1024.99,1055.0,1023.19,1055.0,3097.4,1006.7214285714284,924.0696,833.0966666666666,944.0259999999998,1042.2180211422462,845.8339788577534,927.0837801453906,37.58595981662859,70.14154038705482,935.17125,152870.65000000002,1
489,2017-02-08,BTCUSD,1055.0,1071.3,1023.58,1060.31,3190.49,1019.2900000000001,933.2020000000001,836.7057575757575,952.875,1057.374479137455,848.3755208625452,947.5503753221282,40.267638343853605,70.75075567891557,937.5112499999999,156061.14,0
490,2017-02-09,BTCUSD,1060.31,1079.99,948.22,984.81,7562.58,1029.462857142857,942.6283999999999,840.0373737373737,960.8030000000001,1072.40242259707,849.2035774029304,1060.31,35.88698604075239,53.908573789094376,937.76775,148498.56000000003,0
491,2017-02-10,BTCUSD,984.81,1009.09,955.99,1003.97,2458.81,1026.44,948.9184,842.560808080808,965.067,1073.4464050731012,856.6875949268988,1058.0682,33.57431559198926,56.724021118463305,937.8682499999999,150957.37000000002,1
492,2017-02-11,BTCUSD,1003.97,1020.43,995.62,1015.18,827.38,1024.8514285714284,955.6720000000001,845.7764646464645,969.1029999999998,1076.9635333011076,861.242466698892,1055.871236,32.27402603136875,58.3278853099396,937.7419999999998,151784.75000000003,1
493,2017-02-12,BTCUSD,1015.18,1016.55,1004.43,1008.49,448.89,1022.3085714285714,959.9915999999998,848.889595959596,973.771,1081.1218980679685,866.4201019320313,4101.25,30.35381026699224,56.970888361028884,937.00425,151335.86000000002,0
494,2017-02-13,BTCUSD,1008.49,1014.99,990.0,1000.05,2683.01,1021.8214285714286,965.2103999999999,851.9417171717173,978.0020000000001,1083.8115917391208,872.1924082608795,1051.6082470544,27.830178995563415,55.225300395950406,933.45175,148652.85,1
495,2017-02-14,BTCUSD,1000.05,1020.01,994.35,1012.65,2125.24,1018.2585714285715,969.1424,854.8598989898989,983.4715,1081.693217817392,885.249782182608,1049.540482113312,26.540950176118486,57.3273877465103,934.0182499999999,150778.09,1
496,2017-02-15,BTCUSD,1012.65,1015.57,1006.0,1013.67,2614.81,1012.2085714285713,973.6672,857.9241414141414,989.4010000000001,1079.2801615225655,899.5218384774347,1047.5140724710457,25.309777167423817,57.50133105096891,937.0227499999999,153392.9,1
497,2017-02-16,BTCUSD,1013.67,1042.14,1013.54,1034.33,3525.22,1005.5457142857142,977.284,860.9551515151514,994.1635,1078.4111970070958,909.9158029929043,1045.5281910216247,25.704843588903373,60.97153343377729,940.41225,156918.12,1
498,2017-02-17,BTCUSD,1034.33,1063.99,1034.33,1059.75,2965.85,1012.62,981.7844,864.1152525252526,999.8294999999998,1078.7068913044757,920.952108695524,948.22,27.749242140331376,64.78196770985957,944.08125,159883.97,1
499,2017-02-18,BTCUSD,1059.75,1069.23,1053.84,1059.84,1652.41,1020.5885714285714,987.2196,867.6380808080808,1006.7525000000002,1081.0110604156143,932.4939395843861,950.4506,29.041927704665795,64.79507304347976,948.00275,161536.38,0
500,2017-02-19,BTCUSD,1059.84,1062.2,1047.35,1054.72,1204.86,1026.9685714285713,993.9868000000001,871.1189898989899,1013.906,1079.1281589339037,948.6838410660962,954.826176,29.315320352453,63.35080674060219,951.6709999999999,160331.52000000002,1
501,2017-02-20,BTCUSD,1054.72,1085.13,1048.05,1085.13,2586.44,1033.5728571428572,1000.4132,874.6988888888889,1020.491,1073.0417814975135,967.9402185024865,959.02672896,31.621308092429217,67.92397315722255,959.0665000000001,162917.96000000002,1
502,2017-02-21,BTCUSD,1085.13,1134.59,1079.67,1133.68,3831.35,1045.7271428571428,1007.0815999999999,878.568888888889,1026.3965,1080.1170306284237,972.6759693715763,966.5929252224,36.940571329248996,73.58999846827524,967.083,166749.31000000003,1
503,2017-02-22,BTCUSD,1133.68,1140.0,1109.99,1128.54,4097.34,1063.0171428571427,1015.5884,882.8784848484848,1033.6255,1102.1864636673772,965.064536332623,979.9598912046081,40.27708159935867,72.13716583725278,974.6292500000002,162651.97000000003,1
504,2017-02-23,BTCUSD,1128.54,1193.99,1126.13,1181.02,4716.48,1079.4271428571428,1023.8783999999999,887.0815151515151,1039.7540000000001,1118.488737035183,961.0192629648172,992.2574999082394,46.61859726284206,77.10674608311935,983.5385,167368.45000000004,1
505,2017-02-24,BTCUSD,1181.02,1213.39,1107.56,1183.72,8656.16,1100.3828571428571,1034.4484,891.5363636363636,1048.0504999999998,1147.01203363302,949.0889663669795,1011.1337499174155,51.27113976542478,77.33076561819306,992.4424999999999,176024.61000000004,0
506,2017-02-25,BTCUSD,1183.72,1186.69,1126.54,1148.77,2471.08,1118.0928571428572,1044.8764,896.0584848484848,1055.5875,1170.4873621191489,940.6876378808513,1031.8440999273257,51.54397346670294,68.0482925448764,1000.2834999999999,173553.53000000006,0
507,2017-02-26,BTCUSD,1148.77,1185.99,1133.33,1182.03,2427.77,1130.797142857143,1052.1464,900.1053535353536,1062.431,1182.3039347100478,942.5580652899522,1050.0692079360467,53.82355572876736,71.54837454538914,1007.1544999999999,175981.30000000005,1
508,2017-02-27,BTCUSD,1182.03,1201.03,1172.67,1194.5,3142.83,1148.9842857142858,1059.8636,904.4593939393939,1070.283,1199.5243375201578,941.041662479842,1066.1073029837212,55.990937207834804,72.75347741879135,1015.0664999999999,179124.13000000003,1
509,2017-02-28,BTCUSD,1194.5,1214.96,1181.16,1195.2,5476.53,1164.6085714285714,1067.4048,909.1779797979798,1077.258,1217.0720887893613,937.4439112106388,1084.0822805660002,57.10679520758458,72.82306532659956,1022.40275,184600.66000000003,1
510,2017-03-01,BTCUSD,1195.2,1230.0,1190.62,1228.9,3481.12,1173.3971428571429,1074.6091999999999,913.801414141414,1084.0025,1232.6317112439522,935.3732887560479,1101.8611156754403,60.01857232753014,76.00091872376697,1030.6370000000002,188081.78000000003,1
511,2017-03-02,BTCUSD,1228.9,1285.1,1215.36,1260.21,12749.77,1187.7342857142855,1082.4460000000001,918.6554545454546,1096.2069999999999,1250.2396908289254,942.1743091710744,1124.728114853861,64.11357067133326,78.51462316826212,1039.0610000000001,200831.55000000002,1
512,2017-03-03,BTCUSD,1260.21,1293.35,1258.65,1287.98,15630.95,1199.047142857143,1092.3784,923.8857575757576,1109.019,1272.5651538404352,945.4728461595648,1151.8244918830887,68.80653438033755,80.46864522134246,1048.215,216462.50000000003,1
513,2017-03-04,BTCUSD,1287.98,1287.99,1241.01,1270.0,1807.76,1213.9414285714286,1102.898,929.4412121212121,1122.659,1297.7229950303868,947.5950049696135,1181.7787036688092,70.26493575485279,75.67010319327288,1056.86825,214654.74000000002,0
514,2017-03-05,BTCUSD,1270.0,1275.0,1245.21,1273.99,1628.88,1231.26,1111.4979999999998,934.7818181818182,1135.7345,1313.7751961876952,957.6938038123047,1205.1429888616713,70.92510850406165,76.01196080543133,1066.4515000000001,216283.62000000002,1
515,2017-03-06,BTCUSD,1273.99,1288.98,1273.99,1288.88,3216.29,1244.3971428571429,1120.0452,940.2115151515152,1149.4315000000001,1325.7519985558945,973.1110014441058,1223.3671313121035,71.82188078900799,77.29414196622683,1076.322,219499.91000000003,0
516,2017-03-07,BTCUSD,1288.88,1288.89,1188.97,1236.29,7207.78,1257.8799999999999,1132.208,945.8734343434344,1163.243,1337.8088304594546,988.6771695405453,1288.88,67.51078351038723,64.2348779649135,1084.26875,212292.13000000003,0
517,2017-03-08,BTCUSD,1236.29,1245.99,1150.01,1151.39,5376.67,1263.75,1141.5007999999998,950.9572727272728,1174.374,1337.378260361498,1011.3697396385021,1286.8818,56.59113996149199,49.650576850222066,1090.0282499999998,206915.46000000002,0
518,2017-03-09,BTCUSD,1151.39,1211.82,1135.51,1197.2,2887.38,1252.6771428571428,1146.9492,955.189898989899,1180.227,1330.6149879644615,1029.8390120355386,1281.406928,51.04530937518962,55.51906117541446,1096.926,209802.84000000003,0
519,2017-03-10,BTCUSD,1197.2,1325.0,980.01,1109.29,13988.29,1243.6757142857143,1154.4976,959.7867676767677,1187.0995,1327.036260499159,1047.162739500841,1272.65311232,39.105808951446534,44.741816682176406,1101.739,195814.55000000002,0
520,2017-03-11,BTCUSD,1109.29,1197.72,1109.03,1182.64,3076.32,1218.1485714285716,1158.8672,963.3756565656566,1189.5720000000001,1321.9718168578754,1057.1721831421248,1249.2416633344,35.15713130946574,52.948788685906976,1108.2295,198890.87000000002,1
521,2017-03-12,BTCUSD,1182.64,1237.68,1176.4,1232.63,1209.49,1205.6685714285716,1165.6668,967.5019191919192,1195.968,1313.1800914581722,1078.755908541828,980.01,35.65059319897432,57.57356364991988,1114.86975,200100.36000000002,1
522,2017-03-13,BTCUSD,1232.63,1250.0,1215.98,1246.86,2507.49,1199.76,1174.4252000000001,972.2106060606061,1203.343,1309.7991876266424,1096.8868123733578,985.0624,36.76609076825889,58.814558472398076,1121.31375,202607.85,1
523,2017-03-14,BTCUSD,1246.86,1258.48,1228.86,1248.2,2235.71,1193.7571428571428,1182.9264,977.070909090909,1209.002,1312.021327817642,1105.9826721823579,995.534304,37.32796389783243,58.936366349325745,1127.3695,204843.56,1
524,2017-03-15,BTCUSD,1248.2,1265.0,1246.0,1261.75,2791.19,1195.4585714285713,1190.4644,982.0539393939395,1214.985,1312.3619310463148,1117.608068953685,1010.6942457600001,38.42369966718093,60.21763850169967,1133.536,207634.75,0
525,2017-03-16,BTCUSD,1261.75,1263.11,1131.76,1175.29,6008.87,1211.2242857142858,1198.5408,987.1323232323233,1219.0215,1317.1222755881613,1120.9207244118388,1030.7787060992,31.947211171175923,49.5859293534204,1137.09375,201625.88,0
526,2017-03-17,BTCUSD,1175.29,1175.29,1065.92,1070.6,7824.26,1208.0942857142857,1203.3636000000001,991.2717171717171,1218.6,1317.3739903010846,1119.8260096989152,1049.256409611264,18.15762945867982,40.30636388238936,1138.56125,193801.62,0
527,2017-03-18,BTCUSD,1070.6,1097.68,948.6,965.1,5799.2,1202.5671428571427,1202.7824,994.3214141414143,1214.6915000000001,1329.1500072897545,1100.2329927102458,1261.75,-1.2690528455116237,33.502204066373906,1137.0639999999999,188002.41999999998,0
528,2017-03-19,BTCUSD,965.1,1060.0,965.1,1010.63,2224.46,1171.49,1196.0392,996.291111111111,1203.845,1361.566248726983,1046.123751273017,1255.487,-12.84290305141053,38.3398629739163,1135.95475,190226.87999999998,1
529,2017-03-20,BTCUSD,1010.63,1051.32,1010.01,1041.61,2569.4,1139.7757142857142,1191.3228,998.7036363636364,1194.6515000000002,1373.500184566029,1015.8028154339713,1249.3492600000002,-19.29303750843792,41.460514948372015,1135.4872500000001,192796.27999999997,1
530,2017-03-21,BTCUSD,1041.61,1119.4,1041.61,1113.81,5528.76,1110.4542857142856,1185.7464,1001.4528282828282,1186.9720000000002,1377.852153667161,996.0918463328394,1243.3342748000002,-18.367153820827752,48.05829078430917,1138.71225,198325.03999999998,0
531,2017-03-22,BTCUSD,1113.81,1114.33,990.1,1037.97,6072.34,1091.2557142857142,1182.95,1004.8281818181819,1181.2175,1373.6277912918094,988.8072087081906,1237.4395893040003,-23.482348608930124,42.623935652932445,1139.5622500000002,192252.69999999998,0
532,2017-03-23,BTCUSD,1037.97,1052.82,1017.55,1033.0,3872.77,1059.287142857143,1178.518,1007.4274747474747,1170.1055000000001,1368.5590720489784,971.6519279510219,1231.6627975179204,-27.61884197728432,42.28647439549148,1140.0077500000002,188379.93,0
533,2017-03-24,BTCUSD,1033.0,1033.99,925.0,936.83,5517.71,1038.9599999999998,1172.5567999999998,1010.0351515151515,1157.3565,1356.6411615547697,958.0718384452306,1226.0015415675618,-38.21662063366102,36.29794338837552,1138.21625,182862.22,0
534,2017-03-25,BTCUSD,936.83,978.6,892.12,966.76,3976.56,1019.85,1162.25,1011.6679797979798,1140.6979999999999,1354.691059850078,926.7049401499218,1213.9614799048593,-43.696628177732464,39.18453053009,1137.384,186838.78,1
535,2017-03-26,BTCUSD,966.76,1000.0,948.33,967.14,3442.31,1020.0871428571428,1153.1124,1013.529494949495,1125.3365,1342.9293791367013,907.7436208632985,1194.6509911105677,-47.4618007187828,39.22218684800345,1136.24625,190281.09,1
536,2017-03-27,BTCUSD,967.14,1046.16,959.88,1045.01,5114.02,1013.8742857142857,1142.642,1015.3249494949495,1109.2495000000001,1323.649653962163,894.8493460378371,1176.4991316439337,-43.658995151585486,46.528783215145076,1137.0297500000001,195395.11,1
537,2017-03-28,BTCUSD,1045.01,1064.98,1019.02,1045.04,6806.16,1014.36,1134.034,1017.8995959595959,1099.6855,1307.5292648306997,891.8417351693003,1159.4363837452977,-40.17965751174029,46.53145009970038,1137.2975000000001,202201.27,0
538,2017-03-29,BTCUSD,1045.04,1055.89,1011.0,1041.03,5048.64,1004.5357142857143,1124.3164,1020.4737373737373,1094.368,1302.0901279113018,886.6458720886981,1143.3974007205798,-37.31567893338001,46.19976063608769,1136.8295,197152.62999999998,0
539,2017-03-30,BTCUSD,1041.03,1049.84,1022.12,1041.75,5146.84,1004.9728571428572,1115.1576,1022.899494949495,1086.5595,1289.9278754643265,883.1911245356736,1128.320756677345,-34.58913527303116,46.273813849487134,1136.37725,202299.46999999997,1
540,2017-03-31,BTCUSD,1041.75,1090.65,1041.7,1084.22,5102.0,1006.222857142857,1105.868,1025.0766666666666,1083.1825000000001,1287.1710358420892,879.193964157911,1114.1487112767043,-28.67085593488855,50.59373822198544,1137.1147500000002,207401.46999999997,1
541,2017-04-01,BTCUSD,1084.22,1112.43,1073.68,1089.99,2174.03,1027.2785714285715,1097.6816,1027.3516161616162,1078.2615,1277.0989064681978,879.4240935318023,1100.826988600102,-23.247009092356393,51.16821302414787,1137.23625,209575.49999999997,1
542,2017-04-02,BTCUSD,1089.99,1114.15,1081.45,1107.45,1938.65,1044.8828571428571,1091.8296,1029.0764646464647,1071.1295,1257.1252991434199,885.1337008565803,892.12,-17.339812744590517,52.950972484932194,1136.5805,211514.14999999997,1
543,2017-04-03,BTCUSD,1107.45,1161.46,1107.45,1152.94,5394.04,1064.9271428571428,1090.072,1031.2357575757576,1064.159,1232.9419370404466,895.3760629595535,896.4266,-8.885230845405204,57.32261201561136,1137.1905,216908.18999999997,1
544,2017-04-04,BTCUSD,1152.94,1159.67,1126.8,1149.03,5161.47,1080.3457142857144,1088.3016,1033.821212121212,1059.3960000000002,1211.7086075411994,907.083392458801,906.687136,-2.471923307919269,56.83379551505827,1136.39075,211746.71999999997,0
545,2017-04-05,BTCUSD,1149.03,1149.03,1115.54,1134.73,4170.76,1095.2014285714286,1089.8912,1036.280404040404,1053.7599999999998,1182.171428463355,925.3485715366445,916.53725056,1.4401771651300805,54.986979164961944,1135.166,207575.95999999996,1
546,2017-04-06,BTCUSD,1134.73,1207.8,1134.7,1195.77,6208.84,1108.587142857143,1087.9748000000002,1038.321616161616,1051.732,1173.5119812120179,929.9520187879822,925.9933605376,9.358088622189598,60.836985479799615,1136.341,213784.79999999996,1
547,2017-04-07,BTCUSD,1195.77,1206.0,1176.37,1194.67,4176.54,1130.59,1086.5004000000001,1040.4817171717173,1057.9904999999999,1194.9279942774963,921.0530057225034,942.1799589053439,15.367186332169013,60.683927948936216,1136.6570000000002,209608.25999999995,0
548,2017-04-08,BTCUSD,1194.67,1198.0,1167.0,1184.5,1722.06,1146.3685714285714,1084.4128,1042.6645454545453,1069.469,1211.7201217389843,927.2178782610157,957.3953613710233,19.08876218662931,59.20097015253904,1136.4070000000002,207886.19999999995,1
549,2017-04-09,BTCUSD,1184.5,1217.49,1180.9,1210.08,1953.89,1159.8700000000001,1081.8648,1044.8644444444444,1078.1625,1226.1053757155926,930.2196242844072,971.697839688762,23.82756079412229,61.73395699241466,1136.779,209840.08999999997,1
550,2017-04-10,BTCUSD,1210.08,1216.99,1202.8,1210.64,4505.36,1174.5314285714287,1079.7979999999998,1047.2435353535354,1086.5859999999998,1244.118540689215,929.0534593107845,990.768412513661,27.31342795618548,61.789885548339925,1136.3225,214345.44999999995,1
551,2017-04-11,BTCUSD,1210.64,1232.62,1200.63,1223.76,4821.97,1182.7742857142857,1081.212,1049.3717171717171,1091.4275,1257.7175797852933,925.1374202147067,1012.7555712622949,30.77986601243242,63.14883035688415,1135.4112499999999,219167.41999999995,1
552,2017-04-12,BTCUSD,1223.76,1226.5,1210.69,1218.12,5563.56,1193.45,1087.3383999999999,1051.4275757575758,1100.717,1274.6079101822152,926.826089817785,1038.0761027108194,32.6950540506607,62.12594620720024,1133.6647500000001,213603.85999999996,0
553,2017-04-13,BTCUSD,1218.12,1221.48,1153.36,1177.88,6101.08,1205.3628571428574,1097.4592,1053.24696969697,1109.973,1288.1160014454654,931.8299985545344,1060.3581703855211,30.61293580083202,55.24965500901612,1131.36175,207502.77999999997,0
554,2017-04-14,BTCUSD,1177.88,1193.08,1170.11,1175.5,5034.67,1202.8071428571427,1104.1492,1053.6078787878787,1122.0255000000002,1283.5199283218437,960.5310716781566,1079.9663899392585,28.44292365864908,54.862875481777294,1128.8995,202468.10999999996,0
555,2017-04-15,BTCUSD,1175.5,1194.54,1170.0,1174.69,1784.53,1200.0685714285714,1109.5048,1055.4817171717173,1132.4625,1278.7333304310844,986.1916695689158,1097.2216231465475,26.354020428635067,54.72246732972198,1126.04475,200683.57999999996,1
556,2017-04-16,BTCUSD,1174.69,1183.99,1166.51,1178.01,1184.6,1198.6671428571428,1111.94,1058.3221212121211,1142.84,1268.7554969016878,1016.9245030983121,1112.4062283689618,24.681927921602664,55.22824036196007,1124.5877500000001,201868.17999999996,1
557,2017-04-17,BTCUSD,1178.01,1196.38,1175.06,1193.81,3824.79,1194.0857142857144,1117.5416,1061.1429292929292,1149.4900000000002,1267.8583503306477,1031.1216496693528,1125.7686809646864,24.351007263140218,57.65263331288268,1125.64825,205692.96999999997,1
558,2017-04-18,BTCUSD,1193.81,1209.27,1193.81,1204.0,5232.31,1191.6814285714286,1123.9740000000002,1063.979494949495,1156.9285,1266.4759016624714,1047.3810983375286,1137.527639248924,24.627112077585252,59.18757891328504,1125.81825,210925.27999999997,1
559,2017-04-19,BTCUSD,1204.0,1211.45,1189.18,1211.45,5957.42,1188.8585714285714,1134.6608,1067.0201010101011,1165.077,1262.5023240384594,1067.6516759615406,1147.8755225390532,25.15708465781904,60.319992563777305,1128.37225,216882.69999999998,1
560,2017-04-20,BTCUSD,1211.45,1244.73,1210.6,1238.45,5817.59,1187.9057142857143,1144.4484,1070.0853535353535,1173.5620000000001,1254.7524803779284,1092.371519622072,1156.9816598343668,27.439461070733614,64.19722309628798,1129.7675000000002,222700.28999999998,1
561,2017-04-21,BTCUSD,1238.45,1256.0,1237.5,1250.0,4460.49,1196.5585714285714,1155.3008,1074.622121212121,1181.2735,1256.1047574463284,1106.4422425536716,1168.3872274575556,29.83631482933356,65.7394460522188,1130.20175,227160.77999999997,1
562,2017-04-22,BTCUSD,1250.0,1250.0,1226.0,1247.66,1637.49,1207.2014285714286,1163.5004,1079.0360606060606,1189.274,1257.257939103281,1121.2900608967188,1181.4452710643468,31.187510055252915,65.12736000237791,1130.22175,225523.28999999998,0
563,2017-04-23,BTCUSD,1247.66,1250.48,1235.46,1247.83,1514.49,1217.6257142857144,1171.6052,1083.288282828283,1196.2845,1257.6683670906173,1134.9006329093827,1192.4140276940514,31.904286827067153,65.15274474504685,1130.2125,227037.77999999997,1
564,2017-04-24,BTCUSD,1247.83,1259.91,1240.21,1255.71,4462.42,1227.6000000000001,1179.8772,1087.5628282828284,1201.029,1262.944883228769,1139.113116771231,1201.627783263003,32.73088644228278,66.37459352957939,1130.0615,231500.19999999998,1
565,2017-04-25,BTCUSD,1255.71,1282.87,1253.96,1282.56,4145.89,1236.4428571428573,1188.4356,1091.8875757575756,1206.363,1267.8202495642174,1144.9057504357827,1211.3625822756626,35.147386010416994,70.20773746091672,1132.74325,235646.09,1
566,2017-04-26,BTCUSD,1282.56,1314.05,1278.89,1294.91,6360.84,1247.6657142857143,1196.3692,1096.4070707070705,1213.7545,1274.5278137075677,1152.9811862924323,1225.60206582053,37.62530007650048,71.8001019129086,1138.351,242006.93,1
567,2017-04-27,BTCUSD,1294.91,1370.0,1293.07,1346.04,11591.4,1259.5885714285712,1204.566,1100.3234343434344,1218.7115,1288.3366596120138,1149.086340387986,1240.8498113400135,43.216653831106896,77.22701095952368,1147.8745000000001,253598.33,1
568,2017-04-28,BTCUSD,1346.04,1367.65,1300.0,1347.19,15562.73,1274.9585714285713,1214.1096,1105.0509090909093,1226.28,1314.2882082535393,1138.2717917464606,1266.0954566184103,47.1965845068687,77.3326713173804,1156.2885,269161.06,1
569,2017-04-29,BTCUSD,1347.19,1355.1,1330.9,1351.08,2133.4,1288.8428571428572,1221.8796,1109.550303030303,1234.4145,1334.6915975796483,1134.137402420352,1287.1800378976236,50.087224386660864,77.70941838855241,1164.02525,271294.46,1
570,2017-04-30,BTCUSD,1351.08,1363.84,1325.0,1362.63,1982.65,1303.6171428571429,1229.9615999999999,1114.1114141414141,1241.4645,1353.090753627891,1129.838246372109,1300.0,52.7025436726899,78.83428137695519,1170.24575,273277.11000000004,1
571,2017-05-01,BTCUSD,1362.63,1480.0,1352.8,1440.82,19714.91,1320.017142857143,1239.0775999999998,1118.549595959596,1249.064,1371.4388201878076,1126.6891798121926,1318.789,60.38836312843705,84.52687491674124,1180.317,292992.02,1
572,2017-05-02,BTCUSD,1440.82,1489.61,1421.11,1464.94,6791.27,1346.4614285714285,1248.8796,1123.7920202020202,1259.917,1407.3295517179527,1112.5044482820472,1325.0,67.64593263788629,85.79598435243243,1191.1154999999999,299783.29000000004,1
573,2017-05-03,BTCUSD,1464.94,1535.6,1444.99,1517.95,5684.8,1372.5157142857145,1259.6904000000002,1129.2573737373737,1272.258,1443.0758782914656,1101.4401217085344,1352.8,76.78988672491482,88.10510593026034,1205.6435,305468.09,1
574,2017-05-04,BTCUSD,1517.95,1650.0,1475.01,1550.0,9561.6,1404.3785714285716,1273.0284,1135.5936363636365,1289.2615,1485.0004636505666,1093.5225363494335,1412.254,85.63555004979571,89.24366339489652,1220.2245,315029.69,1
575,2017-05-05,BTCUSD,1550.0,1626.73,1521.24,1546.93,7434.68,1433.5157142857145,1286.6252,1142.219292929293,1307.9865,1526.8924539870893,1089.0805460129106,1444.99,91.34510906444825,88.37109468350357,1234.71925,307595.01,1
576,2017-05-06,BTCUSD,1546.93,1585.6,1546.92,1580.99,2347.5,1462.0499999999997,1300.0767999999998,1148.5678787878787,1326.5985,1559.8352860587122,1093.361713941288,1475.01,97.49447741992299,89.58747467746218,1248.11875,309942.51,1
577,2017-05-07,BTCUSD,1580.99,1609.0,1566.14,1602.17,2752.06,1494.8942857142858,1314.366,1155.2343434343436,1346.7475,1594.341458236055,1099.153541763945,1517.402,102.89088308395662,90.26910546073532,1262.047,312694.57,1
578,2017-05-08,BTCUSD,1602.17,1686.39,1602.17,1686.39,8776.49,1529.1142857142859,1329.728,1162.1119191919192,1367.1655,1627.943843002246,1106.3871569977541,1546.92,112.66469512177287,92.39968856278469,1278.181,321471.06,1
579,2017-05-09,BTCUSD,1686.39,1779.0,1681.93,1719.51,9382.65,1564.1957142857143,1350.0683999999999,1169.8858585858586,1391.285,1675.4233523215353,1107.146647678465,1566.14,121.68036329816141,93.04463739793349,1295.125,330853.71,1
580,2017-05-10,BTCUSD,1719.51,1796.01,1698.0,1793.26,7849.45,1600.5628571428572,1371.8288,1177.9312121212122,1416.688,1722.0264324057434,1111.3495675942568,1602.17,133.2404410625893,94.2206888688054,1312.851,338703.16000000003,1
581,2017-05-11,BTCUSD,1793.26,1884.0,1775.0,1834.1,17803.68,1639.892857142857,1396.5716,1186.2770707070708,1444.4285,1779.3328956877788,1109.5241043122212,1681.93,144.03696419924813,94.7500700009154,1331.4537500000001,356506.84,0
582,2017-05-12,BTCUSD,1834.1,1838.59,1657.86,1694.64,15969.6,1680.4785714285713,1422.8152000000002,1194.8124242424242,1473.6335,1836.3420791803055,1110.9249208196943,7354.92,139.72931749208078,70.8754353960415,1346.1335,340537.24000000005,0
583,2017-05-13,BTCUSD,1694.64,1781.71,1602.36,1781.71,6266.37,1701.58,1442.8483999999999,1201.7686868686867,1495.9825,1855.3090538128179,1136.6559461871823,1830.5752,141.7077787045041,75.09483106672576,1361.85275,346803.61000000004,1
584,2017-05-14,BTCUSD,1781.71,1817.57,1754.83,1794.01,1660.88,1730.2542857142855,1465.9568,1209.5123232323233,1522.6765,1883.6161098116631,1161.736890188337,1821.446592,142.62414827316093,75.63190447515557,1377.9772500000001,348464.49000000005,0
585,2017-05-15,BTCUSD,1794.01,1794.01,1667.0,1742.67,12693.56,1757.6599999999999,1489.2592000000002,1217.199494949495,1549.5915,1907.1525217165668,1192.0304782834332,1812.68312832,137.62125664435143,68.94840640047545,1393.1757499999999,335770.93000000005,0
586,2017-05-16,BTCUSD,1742.67,1770.0,1701.01,1769.71,6480.64,1765.7,1509.4279999999999,1224.58101010101,1572.5970000000002,1917.4557669814922,1227.7382330185083,1804.2702031872,134.29031583381015,70.43050860003996,1407.52425,342251.57000000007,1
587,2017-05-17,BTCUSD,1769.71,1837.36,1750.0,1812.57,10046.33,1772.8714285714286,1530.2163999999998,1232.1034343434344,1596.337,1926.52166306598,1266.15233693402,1602.36,133.5692617419752,72.65818337597946,1422.97175,352297.9000000001,1
588,2017-05-18,BTCUSD,1812.57,1895.55,1808.15,1895.55,7852.25,1775.6299999999999,1552.8128,1239.7556565656566,1619.6635,1941.6371537839618,1297.6898462160384,1606.5641999999998,138.10166367296506,76.36993417927903,1440.748,360150.1500000001,1
589,2017-05-19,BTCUSD,1895.55,1965.23,1894.64,1965.01,7865.64,1784.4085714285716,1578.7216,1248.1924242424243,1647.0814999999998,1964.9405212200904,1329.2224787799091,1618.1236319999998,145.6198513548179,78.94639713913531,1459.6212500000001,368015.7900000001,1
